Entity Name,Fiscal Year,Total Expenditures,Estimated Population,Expenditures Per Capita
Monterey Park,2011,64463178,60435,1067
Monterey Park,2010,67779733,65027,1042
Monterey Park,2009,64205978,64874,990
Monterey Park,2008,61050226,64434,947
Monterey Park,2007,66994405,64508,1039
Monterey Park,2006,62006059,64387,963
Monterey Park,2005,62080302,64614,961
Monterey Park,2004,74615301,63928,1167
Monterey Park,2003,56798731,63406,896
Moorpark,2021,28528983,35821,796
Moorpark,2020,30611603,36278,844
Moorpark,2019,32679883,37020,883
Moorpark,2018,33589959,37044,907
Moorpark,2017,36011671,36828,978
Moorpark,2016,30921817,36715,842
Moorpark,2015,31322902,35727,877
Moorpark,2014,26356895,35172,749
Moorpark,2013,27262197,34904,781
Moorpark,2012,23562530,34826,677
Moorpark,2011,28265150,34710,814
Moorpark,2010,23183390,37576,617
Moorpark,2009,21809903,37086,588
Moorpark,2008,26568792,36814,722
Moorpark,2007,26331629,36150,728
Moorpark,2006,27156955,35801,759
Moorpark,2005,25098600,35908,699
Moorpark,2004,23584144,34887,676
Moorpark,2003,16237693,34529,470
Moraga,2021,16870428,17206,980
Moraga,2020,18791327,16946,1109
Moraga,2019,11751793,16939,694
Moraga,2018,18332946,16991,1079
Moraga,2017,15377629,16676,922
Moraga,2016,12784351,16513,774
Moraga,2015,13777757,16466,837
Moraga,2014,12195210,16348,746
Moraga,2013,7292924,16238,449
Moraga,2012,7690511,16152,476
Moraga,2011,7225614,16076,449
Moraga,2010,8947511,16332,548
Moraga,2009,7661353,16204,473
Moraga,2008,9955393,16138,617
Moraga,2007,6581329,16165,407
Moraga,2006,8390792,16338,514
Moraga,2005,4979668,16435,303
Moraga,2004,6418888,16442,390
Moraga,2003,5101235,16513,309
Moreno Valley,2021,210927015,209603,1006
Moreno Valley,2020,203533949,208838,975
Moreno Valley,2019,184900640,208297,888
Moreno Valley,2018,184047058,207629,886
Moreno Valley,2017,151502877,206750,733
Moreno Valley,2016,166723029,205383,812
Moreno Valley,2015,196192661,200670,978
Moreno Valley,2014,158801677,199258,797
Moreno Valley,2013,168229340,198129,849
Moreno Valley,2012,132291572,196495,673
Moreno Valley,2011,142635255,195216,731
Moreno Valley,2010,168775957,188537,895
Moreno Valley,2009,178843223,186301,960
Moreno Valley,2008,183161758,183860,996
Moreno Valley,2007,130722194,180466,724
Moreno Valley,2006,89723369,174565,514
Moreno Valley,2005,94672574,165328,573
Moreno Valley,2004,72583413,155105,468
Moreno Valley,2003,72957230,150203,486
Morgan Hill,2021,99983102,46626,2144
Morgan Hill,2020,102119267,46454,2198
Morgan Hill,2019,99072634,45742,2166
Morgan Hill,2018,92776898,44513,2084
Morgan Hill,2017,85102871,44145,1928
Morgan Hill,2016,93936402,43645,2152
Morgan Hill,2015,75237445,41779,1801
Morgan Hill,2014,60962473,41197,1480
Morgan Hill,2013,64110896,40079,1600
Morgan Hill,2012,53737919,39127,1373
Morgan Hill,2011,53147579,38309,1387
Morgan Hill,2010,53890929,40246,1339
Morgan Hill,2009,61319930,39814,1540
Morgan Hill,2008,57272063,39218,1460
Morgan Hill,2007,61460504,38418,1600
Morgan Hill,2006,51981167,37091,1401
Morgan Hill,2005,52547893,36423,1443
Morgan Hill,2004,51503790,35489,1451
Morgan Hill,2003,41144713,34918,1178
Morro Bay,2021,25533084,10638,2400
Morro Bay,2020,28193559,10188,2767
Morro Bay,2019,26723819,10439,2560
Morro Bay,2018,27402823,10503,2609
Morro Bay,2017,27930841,10762,2595
Morro Bay,2016,23334917,10722,2176
Morro Bay,2015,26131007,10284,2541
Morro Bay,2014,23931913,10276,2329
Morro Bay,2013,26107830,10317,2531
Morro Bay,2012,25005235,10274,2434
Morro Bay,2011,21163001,10329,2049
Morro Bay,2010,20364877,10608,1920
Morro Bay,2009,22805300,10555,2161
Morro Bay,2008,22846424,10548,2166
Morro Bay,2007,19175266,10436,1837
Morro Bay,2006,16513235,10491,1574
Morro Bay,2005,17402088,10511,1656
Morro Bay,2004,18584824,10522,1766
Morro Bay,2003,20907123,10519,1988
Mountain View,2021,305271215,3247,94016
Mountain View,2020,322933098,82272,3925
Mountain View,2019,303920264,81992,3707
Mountain View,2018,296555878,3385,87609
Mountain View,2017,221673239,79278,2796
Mountain View,2016,213593000,3367,63437
Mountain View,2015,199234000,77914,2557
Mountain View,2014,182622056,76781,2378
Mountain View,2013,167146008,76260,2192
Mountain View,2012,179162772,75275,2380
Mountain View,2011,159073548,74723,2129
Mountain View,2010,185676122,75787,2450
Mountain View,2009,161177690,74762,2156
Mountain View,2008,170753741,73932,2310
Mountain View,2007,165909019,73262,2265
Mountain View,2006,152026134,71995,2112
Mountain View,2005,131719299,72033,1829
Mountain View,2004,117691618,71616,1643
Mountain View,2003,120572748,72006,1674
Mt. Shasta,2021,9245211,83128,111
Mt. Shasta,2020,9366632,3375,2775
Mt. Shasta,2019,8419270,3283,2565
Mt. Shasta,2018,7717422,81527,95
Mt. Shasta,2017,8306855,3355,2476
Mt. Shasta,2016,10846742,77925,139
Mt. Shasta,2015,9581597,3394,2823
Mt. Shasta,2014,6157777,3392,1815
Mt. Shasta,2013,6657465,3360,1981
Mt. Shasta,2012,5283125,3354,1575
Mt. Shasta,2011,4925493,3402,1448
Mt. Shasta,2010,4949139,3595,1377
Mt. Shasta,2009,6964980,3608,1930
Mt. Shasta,2008,5319236,3602,1477
Mt. Shasta,2007,5478038,3642,1504
Mt. Shasta,2006,5393970,3698,1459
Mt. Shasta,2005,4816617,3706,1300
Mt. Shasta,2004,4606425,3652,1261
Mt. Shasta,2003,6529963,3629,1799
Murrieta,2021,119903855,111671,1074
Murrieta,2020,105606805,115561,914
Murrieta,2019,94483236,118125,800
Murrieta,2018,92805849,113541,817
Murrieta,2017,58818652,114914,512
Murrieta,2016,47790495,113795,420
Murrieta,2015,52985886,107279,494
Murrieta,2014,60635046,106425,570
Murrieta,2013,60816276,105832,575
Murrieta,2012,63425826,104985,604
Murrieta,2011,67755831,104459,649
Murrieta,2010,64480454,101487,635
Murrieta,2009,59958894,100714,595
Murrieta,2008,69008882,100173,689
Murrieta,2007,116794397,97257,1201
Murrieta,2006,83534451,92933,899
Murrieta,2005,47799536,85102,562
Murrieta,2004,48549310,77661,625
Murrieta,2003,35737213,69907,511
Napa,2021,198950220,78246,2543
Napa,2020,213129621,79278,2688
Napa,2019,196288203,79490,2469
Napa,2018,207517055,80403,2581
Napa,2017,170963742,80628,2120
Napa,2016,196006242,80576,2433
Napa,2015,161824411,78971,2049
Napa,2014,150306539,78358,1918
Napa,2013,138375885,77881,1777
Napa,2012,138056865,77805,1774
Napa,2011,139947565,77464,1807
Napa,2010,139610069,78791,1772
Napa,2009,148871705,77831,1913
Napa,2008,124654356,77106,1617
Napa,2007,120852955,76997,1570
Napa,2006,116185730,76705,1515
Napa,2005,102646518,76346,1344
Napa,2004,111325587,75919,1466
Napa,2003,94966088,74666,1272
National City,2021,113668707,61755,1841
National City,2020,111047528,62099,1788
National City,2019,104341655,62307,1675
National City,2018,108815642,62257,1748
National City,2017,99954107,61210,1633
National City,2016,87232253,60768,1435
National City,2015,80432010,59827,1344
National City,2014,87190354,59381,1468
National City,2013,68265453,58838,1160
National City,2012,51175423,58967,868
National City,2011,55231367,58785,940
National City,2010,58951203,57799,1020
National City,2009,60612763,56522,1072
National City,2008,57365150,61194,937
National City,2007,53832784,61115,881
National City,2006,64032372,63537,1008
National City,2005,69363594,63773,1088
National City,2004,50717571,57047,889
National City,2003,43172923,59774,722
Needles,2021,31877046,4915,6486
Needles,2020,28962457,5248,5519
Needles,2019,27430643,5085,5394
Needles,2018,18715745,5177,3615
Needles,2017,19852393,5044,3936
Needles,2016,7391088,5035,1468
Needles,2015,7209209,4940,1459
Needles,2014,6978841,4908,1422
Needles,2013,6999291,4912,1425
Needles,2012,6863729,4894,1402
Needles,2011,8182328,4874,1679
Needles,2010,8309143,5809,1430
Needles,2009,16828781,5793,2905
Needles,2008,12436322,5807,2142
Needles,2007,7491663,5759,1301
Needles,2006,7329276,5681,1290
Needles,2005,8265634,5553,1488
Needles,2004,7736928,5386,1436
Needles,2003,6038868,5225,1156
Nevada City,2021,8619491,3386,2546
Nevada City,2020,10140250,3140,3229
Nevada City,2019,9852416,3122,3156
Nevada City,2018,9343412,3226,2896
Nevada City,2017,9135528,3208,2848
Nevada City,2016,9769897,3260,2997
Nevada City,2015,8250638,3194,2583
Nevada City,2014,6853704,3016,2272
Nevada City,2013,6561361,3069,2138
Nevada City,2012,6046150,3062,1975
Nevada City,2011,7084579,3121,2270
Nevada City,2010,5794896,3040,1906
Nevada City,2009,9246177,3043,3039
Nevada City,2008,9275846,3074,3018
Nevada City,2007,9524394,3079,3093
Nevada City,2006,7027180,3088,2276
Nevada City,2005,4985877,3050,1635
Nevada City,2004,4474855,2995,1494
Nevada City,2003,3891355,3031,1284
Newark,2021,120127081,47157,2547
Newark,2020,102760189,48966,2099
Newark,2019,69519373,48712,1427
Newark,2018,66015364,47467,1391
Newark,2017,56028310,45422,1234
Newark,2016,45271358,44733,1012
Newark,2015,44846248,44204,1015
Newark,2014,43318390,43856,988
Newark,2013,43327599,43342,1000
Newark,2012,38128980,43041,886
Newark,2011,35857089,42764,838
Newark,2010,40757938,44380,918
Newark,2009,41068320,44035,933
Newark,2008,42534149,43872,970
Newark,2007,41862735,43693,958
Newark,2006,40219095,43486,925
Newark,2005,43629081,43708,998
Newark,2004,49190043,43753,1124
Newark,2003,40973097,43958,932
Newman,2021,11716622,12326,951
Newman,2020,11273052,11912,946
Newman,2019,12125408,11738,1033
Newman,2018,9778038,11801,829
Newman,2017,9775233,11165,876
Newman,2016,9126723,10840,842
Newman,2015,11690023,10753,1087
Newman,2014,9198663,10668,862
Newman,2013,7826482,10643,735
Newman,2012,8024193,10567,759
Newman,2011,12946913,10505,1232
Newman,2010,8061031,10824,745
Newman,2009,7532590,10739,701
Newman,2008,7790172,10586,736
Newman,2007,8006874,10302,777
Newman,2006,6225757,10140,614
Newman,2005,6798368,9134,744
Newman,2004,6841330,8312,823
Newman,2003,5728077,7763,738
Newport Beach,2021,335348952,84459,3971
Newport Beach,2020,308142904,85780,3592
Newport Beach,2019,305659186,87180,3506
Newport Beach,2018,289565241,87182,3321
Newport Beach,2017,286069372,84915,3369
Newport Beach,2016,246243384,84270,2922
Newport Beach,2015,250633910,87249,2873
Newport Beach,2014,246300610,86874,2835
Newport Beach,2013,263117695,86436,3044
Newport Beach,2012,260234856,85990,3026
Newport Beach,2011,217102820,85376,2543
Newport Beach,2010,218367199,86738,2518
Newport Beach,2009,196545212,86252,2279
Newport Beach,2008,197052927,84554,2330
Newport Beach,2007,197500748,84218,2345
Newport Beach,2006,180043851,83361,2160
Newport Beach,2005,165627795,83120,1993
Newport Beach,2004,140352875,80831,1736
Newport Beach,2003,135261537,79987,1691
Norco,2021,47720622,24563,1943
Norco,2020,51644172,27564,1874
Norco,2019,47395816,26386,1796
Norco,2018,44399817,26761,1659
Norco,2017,37049159,26882,1378
Norco,2016,39208985,26896,1458
Norco,2015,39408904,25891,1522
Norco,2014,33845409,26582,1273
Norco,2013,39018243,26626,1465
Norco,2012,34473695,27053,1274
Norco,2011,34162872,27060,1262
Norco,2010,35536205,27370,1298
Norco,2009,41861732,27160,1541
Norco,2008,40671976,27255,1492
Norco,2007,44622048,27361,1631
Norco,2006,40490094,27263,1485
Norco,2005,34253008,26703,1283
Norco,2004,43732150,25488,1716
Norco,2003,36255038,25245,1436
Norwalk,2021,125942515,102356,1230
Norwalk,2020,119504419,105717,1130
Norwalk,2019,114482858,106744,1072
Norwalk,2018,108866058,107546,1012
Norwalk,2017,103602695,105526,982
Norwalk,2016,94357703,105292,896
Norwalk,2015,88808753,107166,829
Norwalk,2014,90282398,106630,847
Norwalk,2013,78592025,106093,741
Norwalk,2012,77222540,105714,730
Norwalk,2011,79262401,105808,749
Norwalk,2010,76950192,109817,701
Norwalk,2009,78432949,109567,716
Norwalk,2008,82586594,109695,753
Norwalk,2007,81973426,110040,745
Norwalk,2006,73009055,109681,666
Norwalk,2005,73881839,110178,671
Norwalk,2004,70456443,109474,644
Norwalk,2003,63104718,108699,581
Novato,2021,58790684,53008,1109
Novato,2020,55835842,53702,1040
Novato,2019,54747502,54115,1012
Novato,2018,52408365,54551,961
Novato,2017,53720081,54522,985
Novato,2016,46079332,54749,842
Novato,2015,42006921,53575,784
Novato,2014,49373614,52967,932
Novato,2013,58255362,52554,1108
Novato,2012,44195253,52447,843
Novato,2011,38203392,52311,730
Novato,2010,46856344,53357,878
Novato,2009,47680211,52921,901
Novato,2008,46143551,52737,875
Novato,2007,46240762,52426,882
Novato,2006,39994566,51130,782
Novato,2005,40612418,50586,803
Novato,2004,47434044,49379,961
Novato,2003,34732757,48648,714
Oakdale,2021,36335753,23110,1572
Oakdale,2020,28362805,22997,1233
Oakdale,2019,25681399,23807,1079
Oakdale,2018,26251925,23324,1126
Oakdale,2017,26692045,22711,1175
Oakdale,2016,24826105,22348,1111
Oakdale,2015,24709275,21773,1135
Oakdale,2014,19893632,21442,928
Oakdale,2013,18329260,21234,863
Oakdale,2012,18485070,20947,882
Oakdale,2011,23779128,20839,1141
Oakdale,2010,25763829,19854,1298
Oakdale,2009,20396056,19608,1040
Oakdale,2008,25292812,19337,1308
Oakdale,2007,21457671,18628,1152
Oakdale,2006,22377556,17856,1253
Oakdale,2005,16603051,17439,952
Oakdale,2004,18825552,17119,1100
Oakdale,2003,18065957,16730,1080
Oakland,2021,1919093000,430100,4462
Oakland,2020,1805787000,433697,4164
Oakland,2019,1723906000,432897,3982
Oakland,2018,1646167517,428827,3839
Oakland,2017,1482771000,426074,3480
Oakland,2016,1523301454,422856,3602
Oakland,2015,1601864606,410603,3901
Oakland,2014,1452202814,404355,3591
Oakland,2013,2051872535,399326,5138
Oakland,2012,1251458381,395341,3166
Oakland,2011,1110959197,392932,2827
Oakland,2010,1224516569,430666,2843
Oakland,2009,1297445429,425068,3052
Oakland,2008,1762809376,420183,4195
Oakland,2007,1420713332,415492,3419
Oakland,2006,1207568943,411755,2933
Oakland,2005,1172239955,412318,2843
Oakland,2004,1085836880,411609,2638
Oakland,2003,1134926722,412164,2754
Oakley,2021,35128351,43627,805
Oakley,2020,34776817,42461,819
Oakley,2019,43271793,41759,1036
Oakley,2018,32622645,41742,782
Oakley,2017,33311755,41199,809
Oakley,2016,27034558,40141,673
Oakley,2015,22032126,38789,568
Oakley,2014,22028791,38075,579
Oakley,2013,20540503,37252,551
Oakley,2012,20732386,36532,568
Oakley,2011,35245832,35997,979
Oakley,2010,20639125,35646,579
Oakley,2009,22072048,34468,640
Oakley,2008,45805644,33210,1379
Oakley,2007,35007839,31906,1097
Oakley,2006,24448615,29074,841
Oakley,2005,21040705,28265,744
Oakley,2004,10123873,27530,368
Oakley,2003,9597310,27001,355
Oceanside,2021,448868602,173932,2581
Oceanside,2020,423864776,177335,2390
Oceanside,2019,401819902,178021,2257
Oceanside,2018,381271983,177362,2150
Oceanside,2017,367326287,176461,2082
Oceanside,2016,327417451,175948,1861
Oceanside,2015,286892348,171682,1671
Oceanside,2014,267391056,171183,1562
Oceanside,2013,262817214,169350,1552
Oceanside,2012,229726833,169319,1357
Oceanside,2011,230449886,168173,1370
Oceanside,2010,233478220,183095,1275
Oceanside,2009,237082253,179681,1319
Oceanside,2008,250407062,178806,1400
Oceanside,2007,221708053,176644,1255
Oceanside,2006,214345810,174925,1225
Oceanside,2005,204556736,175085,1168
Oceanside,2004,197160927,173307,1138
Oceanside,2003,200411770,169805,1180
Ojai,2021,10691635,7523,1421
Ojai,2020,12570325,7557,1663
Ojai,2019,11862006,7769,1527
Ojai,2018,12822675,7679,1670
Ojai,2017,11400947,7553,1509
Ojai,2016,11911454,7477,1593
Ojai,2015,9218928,7612,1211
Ojai,2014,10621503,7594,1399
Ojai,2013,9527702,7548,1262
Ojai,2012,8546129,7535,1134
Ojai,2011,12215421,7511,1626
Ojai,2010,9232647,8226,1122
Ojai,2009,9355986,8157,1147
Ojai,2008,8704581,8156,1067
Ojai,2007,8806866,8133,1083
Ojai,2006,8418668,8156,1032
Ojai,2005,8490384,8153,1041
Ojai,2004,8408105,8097,1038
Ojai,2003,8050431,7991,1007
Ontario,2021,656447433,176689,3715
Ontario,2020,539809777,182871,2952
Ontario,2019,497949218,178268,2793
Ontario,2018,440627075,177589,2481
Ontario,2017,410777681,174283,2357
Ontario,2016,374384586,169869,2204
Ontario,2015,329042366,168777,1950
Ontario,2014,318263182,167382,1901
Ontario,2013,269699737,166866,1616
Ontario,2012,294909260,166134,1775
Ontario,2011,272482176,165392,1647
Ontario,2010,249525833,174536,1430
Ontario,2009,326230727,173188,1884
Ontario,2008,361312980,173690,2080
Ontario,2007,295900099,172701,1713
Ontario,2006,248066662,171113,1450
Ontario,2005,233449500,170373,1370
Ontario,2004,201480495,167921,1200
Ontario,2003,184099089,165678,1111
Orange,2021,224542016,137534,1633
Orange,2020,210867557,140065,1505
Orange,2019,203525401,141691,1436
Orange,2018,201789578,141952,1422
Orange,2017,189871998,140882,1348
Orange,2016,150087264,141420,1061
Orange,2015,144905065,140094,1034
Orange,2014,137493952,139279,987
Orange,2013,136759403,138792,985
Orange,2012,163588049,138010,1185
Orange,2011,153482252,136995,1120
Orange,2010,143405603,142708,1005
Orange,2009,150351637,141634,1062
Orange,2008,146116234,140849,1037
Orange,2007,146795796,138640,1059
Orange,2006,139327580,137801,1011
Orange,2005,117463153,137751,853
Orange,2004,115005871,136701,841
Orange,2003,104399173,134523,776
Orange Cove,2021,10426672,9553,1091
Orange Cove,2020,8440532,9456,893
Orange Cove,2019,7133529,9975,715
Orange Cove,2018,8412151,9469,888
Orange Cove,2017,9157021,9369,977
Orange Cove,2016,12296113,9220,1334
Orange Cove,2015,8414799,9358,899
Orange Cove,2014,8854205,9410,941
Orange Cove,2013,11290895,9353,1207
Orange Cove,2012,7749214,9319,832
Orange Cove,2011,9920067,9198,1079
Orange Cove,2010,7657281,11049,693
Orange Cove,2009,6581979,10930,602
Orange Cove,2008,7282240,10774,676
Orange Cove,2007,8869504,10544,841
Orange Cove,2006,8025322,9639,833
Orange Cove,2005,9375429,9297,1008
Orange Cove,2004,7380701,9255,797
Orange Cove,2003,7635981,8739,874
Orinda,2021,26647876,19496,1367
Orinda,2020,33810375,19009,1779
Orinda,2019,34695938,19475,1782
Orinda,2018,30146143,19199,1570
Orinda,2017,30351648,18935,1603
Orinda,2016,30021582,18749,1601
Orinda,2015,15618583,18612,839
Orinda,2014,15341409,18089,848
Orinda,2013,17482308,17925,975
Orinda,2012,12743334,17819,715
Orinda,2011,12935550,17712,730
Orinda,2010,12763170,17866,714
Orinda,2009,13069871,17669,740
Orinda,2008,13539060,17542,772
Orinda,2007,16643388,17517,950
Orinda,2006,14647664,17693,828
Orinda,2005,8322898,17797,468
Orinda,2004,7978472,17757,449
Orinda,2003,10331464,17830,579
Orland,2021,10254646,8319,1233
Orland,2020,10396183,8323,1249
Orland,2019,8964335,8337,1075
Orland,2018,9140857,7932,1152
Orland,2017,7416951,7812,949
Orland,2016,7600724,7676,990
Orland,2015,6068950,7814,777
Orland,2014,7415282,7683,965
Orland,2013,5759903,7626,755
Orland,2012,7747651,7541,1027
Orland,2011,9382638,7501,1251
Orland,2010,6709627,7501,894
Orland,2009,7671049,7420,1034
Orland,2008,8340635,7353,1134
Orland,2007,6111044,7189,850
Orland,2006,4498128,6992,643
Orland,2005,4889853,6675,733
Orland,2004,3994436,6529,612
Orland,2003,4125927,6381,647
Oroville,2021,38698676,20119,1923
Oroville,2020,28739679,19440,1478
Oroville,2019,24542609,21773,1127
Oroville,2018,22610764,18144,1246
Oroville,2017,24817614,18037,1376
Oroville,2016,21866107,17996,1215
Oroville,2015,21619494,16197,1335
Oroville,2014,21730475,15980,1360
Oroville,2013,22700608,15979,1421
Oroville,2012,25388262,15563,1631
Oroville,2011,19113664,15609,1225
Oroville,2010,19939819,14687,1358
Oroville,2009,20808496,14639,1421
Oroville,2008,21857627,14490,1508
Oroville,2007,21145868,14443,1464
Oroville,2006,17892243,13550,1320
Oroville,2005,14693932,13369,1099
Oroville,2004,15161966,13344,1136
Oroville,2003,14975815,13271,1128
Oxnard,2021,435179919,200480,2171
Oxnard,2020,420398829,206352,2037
Oxnard,2019,406566531,209879,1937
Oxnard,2018,437226440,206499,2117
Oxnard,2017,337569486,207772,1625
Oxnard,2016,313213118,206997,1513
Oxnard,2015,319277708,206148,1549
Oxnard,2014,304451899,203645,1495
Oxnard,2013,334529391,200855,1666
